"""Washington, D.C."",United States,""Washington, D.C."",4140963"
Erkrath,Germany,North Rhine-Westphalia,2929600
Erlangen,Germany,Bavaria,2929567
Erlanger,United States,Kentucky,4291255
Ermelo,Netherlands,Gelderland,2756039
Ermelo,South Africa,Mpumalanga,1005125
Ermenek,Turkey,Karaman,315401
Ermesinde,Portugal,Porto,2739997
ErmitagaÃ±a,Spain,Navarre,8050880
Ermont,France,ÃŽle-de-France,3019897
Ermua,Spain,Basque Country,3123063
Erode,India,Tamil Nadu,1272013
Erraguntla,India,Andhra Pradesh,1272008
Errenteria,Spain,Basque Country,3112011
Erskine,United Kingdom,Scotland,6639623
Erwitte,Germany,North Rhine-Westphalia,2929247
Erzin,Turkey,Hatay,296852
Erzincan,Turkey,Erzincan,315373
Erzurum,Turkey,Erzurum,315368
Es Senia,Algeria,Oran,2497060
EsÃ©ka,Cameroon,Centre,2231881
Esbjerg,Denmark,South Denmark,2622447
EscÃ¡rcega,Mexico,Campeche,3527795
Escada,Brazil,Pernambuco,3400804
Escalante,Philippines,Western Visayas,1713818
Eschborn,Germany,Hesse,2929134
Esch-sur-Alzette,Luxembourg,Luxembourg,2960596
Eschwege,Germany,Hesse,2928967
Eschweiler,Germany,North Rhine-Westphalia,2928963
Escondido,United States,California,5346827
Escuinapa de Hidalgo,Mexico,Sinaloa,4006622
Escuintla,Guatemala,Escuintla,3595803
Esenler,Turkey,Istanbul,747340
Esenyurt,Turkey,Istanbul,747323
EsfarÄyen,Iran,KhorÄsÄn-e ShomÄlÄ«,135298
Esik,Kazakhstan,Almaty Oblysy,1523741
eSikhawini,South Africa,KwaZulu-Natal,1005029
EskiÅŸehir,Turkey,EskiÅŸehir,315202
Eskilstuna,Sweden,SÃ¶dermanland,2715953
EslÃ¶v,Sweden,SkÃ¥ne,2715946
Esmeralda,Cuba,CamagÃ¼ey,3559318
Esmeraldas,Brazil,Minas Gerais,3464008
Esmeraldas,Ecuador,Esmeraldas,3657990
EspÃ­rito Santo do Pinhal,Brazil,SÃ£o Paulo,3453807
Esparreguera,Spain,Catalonia,3122912
Esparza,Costa Rica,Puntarenas,3623781
Espelkamp,Germany,North Rhine-Westphalia,2928874
EsperanÃ§a,Brazil,ParaÃ­ba,3400752
Esperantina,Brazil,PiauÃ­,3400740
Esperanza,Argentina,Santa Fe,3856022
Esperanza,Dominican Republic,Valverde,3505855
Espinal,Colombia,Tolima,3682573
Espinosa,Brazil,Minas Gerais,3463939
Espiye,Turkey,Giresun,831432
Esplanada,Brazil,Bahia,3463920
Esplugues de Llobregat,Spain,Catalonia,3122826
Espoo,Finland,Uusimaa,660158
Esposende,Portugal,Braga,2739848
Esposende,Portugal,Braga,2739849
Esquel,Argentina,Chubut,3855974
Esquina,Argentina,Corrientes,3434095
Esquipulas,Guatemala,Chiquimula,3595783
Essaouira,Morocco,Marrakech-Tensift-Al Haouz,2549263
Essen,Belgium,Flanders,2798615
Essen,Germany,North Rhine-Westphalia,2928810
Essendon,Australia,Victoria,2167208
Essex,United States,Maryland,4354428
Esslingen,Germany,Baden-WÃ¼rttemberg,2928751
EstÃ¢ncia Velha,Brazil,Rio Grande do Sul,3463865
EstÃ¢ncia,Brazil,Sergipe,3463900
Esteio,Brazil,Rio Grande do Sul,3463859
EstelÃ­,Nicaragua,EstelÃ­,3619194
Estelle,United States,Louisiana,4323873
Estepona,Spain,Andalusia,2517816
Estero,United States,Florida,4154568
Estoril,Portugal,Lisbon,2268436
Estreito,Brazil,MaranhÃ£o,3400617
Estrela,Brazil,Rio Grande do Sul,3463762
Esuk Oron,Nigeria,Akwa Ibom,2343093
Esztergom,Hungary,KomÃ¡rom-Esztergom,3053163
EtÄwa,India,Madhya Pradesh,1275582
EtÄwah,India,Uttar Pradesh,1271987
Etobicoke,Canada,Ontario,5950267
Ettlingen,Germany,Baden-WÃ¼rttemberg,2928615
Euclid,United States,Ohio,5153420
Euclides da Cunha,Brazil,Bahia,3463698
Eugene,United States,Oregon,5725846
Euless,United States,Texas,4689550
Eupen,Belgium,Wallonia,2798573
Eureka,United States,California,5563397
EusÃ©bio,Brazil,CearÃ¡,3400558
Euskirchen,Germany,North Rhine-Westphalia,2928396
Eustis,United States,Florida,4154606
Eutin,Germany,Schleswig-Holstein,2928381
Evans,United States,Colorado,5576909
Evans,United States,Georgia,4193699
Evanston,United States,Illinois,4891382
Evansville,United States,Indiana,4257227
Everett,United States,Massachusetts,4936008
Everett,United States,Washington,5793933
Evergem,Belgium,Flanders,2798551
Evergreen Park,United States,Illinois,4891431
Ewell,United Kingdom,England,6690867
Ewing,United States,New Jersey,5097751
Extremoz,Brazil,Rio Grande do Norte,3400567
Eyl,Somalia,Nugaal,60019
Eysines,France,Aquitaine-Limousin-Poitou-Charentes,3019193
Ezhou,China,Hubei,1811619
Ezhva,Russia,Komi Republic,563379
Ezine,Turkey,Ã‡anakkale Province,315061
Ezza-Ohu,Nigeria,Ebonyi,2342883
FÃ¨s al Bali,Morocco,FÃ¨s-Boulemane,2548880
FÃ¢nzeres,Portugal,Porto,2739756
FÅ«man,Iran,GÄ«lÄn,134441
FÄ«rÅ«zÄbÄd,Iran,Fars,134518
FÄ«rozÄbÄd,India,Uttar Pradesh,1271885
FÄ«rozpur Jhirka,India,Haryana,1271881
FÃ©camp,France,Normandy,3018794
FÄlÄkÄta,India,West Bengal,1271965
FÄqÅ«s,Egypt,Eastern Province,356989
FÄraskÅ«r,Egypt,DumyÄÅ£,356945
FÄrsÄn,Iran,ChahÄr Maá¸©Äll va BakhtÄ«ÄrÄ«,134762
FÄzilka,India,Punjab,1271891
FÃ¼rstenfeldbruck,Germany,Bavaria,2923625
FÃ¼rstenwalde,Germany,Brandenburg,2923588
FÃ¼rth,Germany,Bavaria,2923544
FÃ³t,Hungary,Pest,3052542
Faaa,French Polynesia,ÃŽles du Vent,4034561
FabijoniÅ¡kÄ—s,Lithuania,Vilnius County,596479
Fabriano,Italy,The Marches,3177315
FacatativÃ¡,Colombia,Cundinamarca,3682516
Faches-Thumesnil,France,Nord-Pas-de-Calais-Picardie,3019153
Fada N'gourma,Burkina Faso,Est,2360886
Fada,Chad,Ennedi-Ouest,244128
Faenza,Italy,Emilia-Romagna,3177300
Fafe,Portugal,Braga,2739788
FÄƒgÄƒraÈ™,Romania,BraÅŸov,678499
FÄƒlticeni,Romania,Suceava,678459
Failsworth,United Kingdom,England,6691219
Fair Lawn,United States,New Jersey,5097773
Fair Oaks,United States,California,5347287
Fairbanks,United States,Alaska,5861897
Fairborn,United States,Ohio,4511263
Fairfield Heights,United States,Indiana,8347326
Fairfield,United States,California,5347335
Fairfield,United States,Ohio,4511283
Fairhaven,United States,Massachusetts,4936087
Fairhope,United States,Alabama,4061234
Fairland,United States,Maryland,4354573
Fairview Heights,United States,Illinois,4238132
Fairview Park,United States,Ohio,5153680
Fairwood,United States,Washington,5794097
FaisalÄbÄd,Pakistan,Punjab,1179400
Faizpur,India,Maharashtra,1271975
Fajardo,Puerto Rico,Fajardo,4564946
FalÄvarjÄn,Iran,Isfahan,418851
Falconara Marittima,Italy,The Marches,3177250
FalkÃ¶ping,Sweden,VÃ¤stra GÃ¶taland,2715568
Falkenberg,Sweden,Halland,2715573
Falkenhagener Feld,Germany,Berlin,8334621
Falkensee,Germany,Brandenburg,2927930
Fall River,United States,Massachusetts,4936159
Fallbrook,United States,California,5347578
Falun,Sweden,Dalarna,2715459
Famagusta,Cyprus,Ammochostos,146617
FamaillÃ¡,Argentina,TucumÃ¡n,3855666
Fandriana,Madagascar,Amoron'i Mania,1065222
Fangshan,China,Beijing,1811542
Fano,Italy,The Marches,3177219
FaqÄ«rwÄli,Pakistan,Punjab,1179377
FarÄ«dÄbÄd,India,Haryana,1271951
FarÄ«dkot,India,Punjab,1271949
FarÄ«dpur,Bangladesh,Dhaka,1203344
FarÄ«dpur,India,Uttar Pradesh,1271947
Farafangana,Madagascar,Atsimo-Atsinanana,1065158
Farafenni,Gambia,North Bank,2413515
Farah,Afghanistan,Farah,1142264
Farakka,India,West Bengal,1271954
Faratsiho,Madagascar,Vakinankaratra,1065140
Fargo,United States,North Dakota,5059163
Faribault,United States,Minnesota,5026291
Farkhor,Tajikistan,Khatlon,1220826
Farmers Branch,United States,Texas,4690198
Farmington Hills,United States,Michigan,4992523
Farmington,United States,Minnesota,5026321
Farmington,United States,Missouri,4386289
Farmington,United States,New Mexico,5467328
Farmington,United States,Utah,5774662
Farmingville,United States,New York,5116937
Farmsen-Berne,Germany,Hamburg,7932386
Faro,Portugal,Faro,2268339
Farragut,United States,Tennessee,4621846
Farrokh Shahr,Iran,ChahÄr Maá¸©Äll va BakhtÄ«ÄrÄ«,120678
Farroupilha,Brazil,Rio Grande do Sul,3463605
FarrukhÄbÄd,India,Uttar Pradesh,1271942
Farrukhnagar,India,Telangana,1271940
FarshÅ«Å£,Egypt,QinÄ,356933
Faruka,Pakistan,Punjab,1179346
Farum,Denmark,Capital Region,2622306
FasÄ,Iran,Fars,134721
Fasano,Italy,Apulia,3177171
Fastiv,Ukraine,Kiev,709248
FatehÄbÄd,India,Haryana,1271934
FatehÄbÄd,India,Uttar Pradesh,1271936
Fatehganj West,India,Uttar Pradesh,1271929
Fatehgarh ChÅ«riÄn,India,Punjab,1271923
Fatehpur SÄ«kri,India,Uttar Pradesh,1271900
Fatehpur,India,Rajasthan,1271910
Fatehpur,India,Uttar Pradesh,1271911
Fatehpur,India,Uttar Pradesh,1271912
Fatikchari,Bangladesh,Chittagong,6414184
Fatsa,Turkey,Ordu,747155
Fatwa,India,Bihar,1271892
Favara,Italy,Sicily,2524786
Fayetteville,United States,Arkansas,4110486
Fayetteville,United States,Georgia,4194474
Fayetteville,United States,North Carolina,4466033
Fayzabad,Afghanistan,Badakhshan,1142170
Fazalpur,Pakistan,Punjab,1179255
Federal Way,United States,Washington,5794245
Federal,Argentina,Entre Rios,3433956
Feicheng,China,Shandong Sheng,1789176
Feicheng,China,Shandong Sheng,1811440
Feira de Santana,Brazil,Bahia,3463478
Feira,Portugal,Aveiro,2739723
Felanitx,Spain,Balearic Islands,2517750
Feldkirch,Austria,Vorarlberg,2779674
"Felege Neway,Ethiopia,""Southern Nations, Nationalities, and People's Region"",337853"
Felipe Carrillo Puerto,Mexico,Quintana Roo,3527639
Fellbach,Germany,Baden-WÃ¼rttemberg,2927268
Fendou,China,Heilongjiang Sheng,2035225
Fendou,China,Heilongjiang Sheng,2036920
Fengcheng,China,Liaoning,2037411
Fenghua,China,Zhejiang Sheng,1813658
Fenghuang,China,Hunan,7304020
Fengkou,China,Hubei,1811305
Fengrun,China,Hebei,1811260
Fengxian,China,Jiangsu,1811200
Fengxiang,China,Heilongjiang Sheng,2037393
Feni,Bangladesh,Chittagong,1185224
Fennpfuhl,Germany,Berlin,8334625
Fenoarivo Atsinanana,Madagascar,Analanjirofo,1064980
Fenoarivo Be,Madagascar,Bongolava,1064978
Fenyi,China,Jiangxi Sheng,1811114
Feodosiya,Ukraine,Crimea,709161
Feraoun,Algeria,BejaÃ¯a,2496573
FereydÅ«nkenÄr,Iran,MÄzandarÄn,134602
Fergana,Uzbekistan,Fergana,1514019
Ferguson,United States,Missouri,4386387
Ferizaj,Kosovo,Ferizaj,784759
Ferizli,Turkey,Sakarya,747135
FerkessÃ©dougou,Ivory Coast,Savanes,2289049
Fermo,Italy,The Marches,3177099
Fern Creek,United States,Kentucky,4291620
FernandÃ³polis,Brazil,SÃ£o Paulo,3463432
Fernando de la Mora,Paraguay,Central,3438115
Ferndale,United States,Maryland,4354821
Ferndale,United States,Michigan,4992635
Ferndown,United Kingdom,England,6691927
Fernley,United States,Nevada,5504003
Ferntree Gully,Australia,Victoria,7281850
Ferokh,India,Kerala,1271888
Ferozepore,India,Punjab,1271883
Ferrara,Italy,Emilia-Romagna,3177090
Ferraz de Vasconcelos,Brazil,SÃ£o Paulo,3463422
FerreÃ±afe,Peru,Lambayeque,3697033
Ferrol,Spain,Galicia,3123493
Ferry Pass,United States,Florida,4155017
Fes,Morocco,FÃ¨s-Boulemane,2548885
FeteÅŸti,Romania,IalomiÅ£a,678306
FeteÈ™ti-GarÄƒ,Romania,IalomiÅ£a,678301
Fethiye,Turkey,MuÄŸla,314967
Fianarantsoa,Madagascar,Upper Matsiatra,1064890
FichÄ“,Ethiopia,Oromiya,337771
Fidenza,Italy,Emilia-Romagna,3177029
Fiditi,Nigeria,Oyo,2342628
Fier,Albania,Fier,3185672
Fier-Ã‡ifÃ§i,Albania,Fier,3185670
Figueras,Spain,Asturias,3122452
Figueres,Spain,Catalonia,3122453
Filderstadt,Germany,Baden-WÃ¼rttemberg,3336891
Fili,Russia,MO,562820
FiliaÅŸi,Romania,Dolj,678261
Fillmore,United States,California,5284756
Findlay,United States,Ohio,5153924
Finglas,Ireland,Leinster,2964303
Finlyandskiy,Russia,Leningrad,8504959
Finnentrop,Germany,North Rhine-Westphalia,2926716
Finote Selam,Ethiopia,Amhara,337712
Finsterwalde,Germany,Brandenburg,2926670
Fiorano,Italy,Emilia-Romagna,3176970
Firmat,Argentina,Santa Fe,3855554
Firminy,France,Auvergne-RhÃ´ne-Alpes,3018455
Fishers,United States,Indiana,4257494
Fitchburg,United States,Massachusetts,4936812
Fitchburg,United States,Wisconsin,5253219
Fiumicino-Isola Sacra,Italy,Latium,3176923
Five Corners,United States,Washington,5794559
Fizuli,Azerbaijan,FÃ¼zuli,148106
Fkih Ben Salah,Morocco,Tadla-Azilal,2548830
FlÃ©malle-Haute,Belgium,Wallonia,2798307
FlÃ©ron,Belgium,Wallonia,2798301
FlÃ¶rsheim,Germany,Hesse,2926120
FlÃ³rina,Greece,West Macedonia,736229
Flagami,United States,Florida,4155529
Flagstaff,United States,Arizona,5294810
Flandes,Colombia,Tolima,3682458
Flensburg,Germany,Schleswig-Holstein,2926271
Flers,France,Normandy,3018339
Fleurus,Belgium,Wallonia,2798297
Fleury-les-Aubrais,France,Centre,3018280
Flint,United States,Michigan,4992982
Floirac,France,Aquitaine-Limousin-Poitou-Charentes,3018246
Floral Park,United States,New York,5117438
FloreÅŸti,Moldova,FloreÅŸti,618329
Florence,Italy,Tuscany,3176959
Florence,United States,Alabama,4062577
Florence,United States,Arizona,5294902
Florence,United States,Kentucky,4291945
Florence,United States,South Carolina,4578737
Florence-Graham,United States,California,7261268
Florencia,Colombia,CaquetÃ¡,3682426
Florencia,Cuba,Ciego de Ãvila,3558792
Flores da Cunha,Brazil,Rio Grande do Sul,3463271
Flores,Guatemala,PetÃ©n,3595725
Floresta,Brazil,Pernambuco,3399518
FlorianÃ³polis,Brazil,Santa Catarina,3463237
Floriano,Brazil,PiauÃ­,3399506
Florida Ridge,United States,Florida,4155726
Florida,Colombia,Valle del Cauca,3682393
Florida,Cuba,CamagÃ¼ey,3558771
Florida,Uruguay,Florida,3442585
Floridablanca,Colombia,Santander,3682385
Floridia,Italy,Sicily,2524734
Florin,United States,California,5349613
Florissant,United States,Missouri,4386802
Flower Mound,United States,Texas,4691585
Flowing Wells,United States,Arizona,5294937
Flying Fish Cove,Christmas Island,N/A,2078127
FoÃ§a,Turkey,Ä°zmir,314903
FocÈ™ani,Romania,Vrancea,678015
Fochville,South Africa,North-West,1004109
Foggia,Italy,Apulia,3176885
Fokino,Russia,Primorskiy,2015310
Foligno,Italy,Umbria,3176854
Follonica,Italy,Tuscany,3176849
Folsom,United States,California,5349705
Fomento,Cuba,Sancti SpÃ­ritus,3558744
Fond du Lac,United States,Wisconsin,5253352
Fond Parisien,Haiti,Ouest,3725276
Fondi,Italy,Latium,3176843
Fonseca,Colombia,La Guajira,3682374
Fontaine,France,Auvergne-RhÃ´ne-Alpes,3018095
Fontainebleau,France,ÃŽle-de-France,3018074
Fontana,Argentina,Chaco,3433901
Fontana,United States,California,5349755
Fonte Boa,Brazil,Amazonas,3664207
Fontem,Cameroon,South-West Province,2231564
Fontenay-aux-Roses,France,ÃŽle-de-France,3017924
Fontenay-le-Comte,France,Pays de la Loire,3017921
Fontenay-sous-Bois,France,ÃŽle-de-France,3017910
Foothill Farms,United States,California,5349803
Forbach,France,Alsace-Champagne-Ardenne-Lorraine,3017805
Forbesganj,India,Bihar,1271874
Forchheim,Germany,Bavaria,2925910
Fordon,Poland,Kujawsko-Pomorskie,3099654
Fords,United States,New Jersey,5098109
Forest Grove,United States,Oregon,5727190
Forest Hills,United States,Michigan,4993125
Forest Lake,Australia,Queensland,9957340
Forest Lake,United States,Minnesota,5027117
Forest Park,United States,Georgia,4195701
Forest Park,United States,Ohio,4512060
Forio,Italy,Campania,3176748
ForlÃ¬,Italy,Emilia-Romagna,3176746
Formia,Italy,Latium,3176738
Formiga,Brazil,Minas Gerais,3463174
Formigine,Italy,Emilia-Romagna,3176733
Formosa,Argentina,Formosa,3433899
Formosa,Brazil,GoiÃ¡s,3463140
Fornacelle,Italy,Tuscany,3176722
Forquilhinha,Brazil,Santa Catarina,3463066
Forrest City,United States,Arkansas,4111382
Forssa,Finland,HÃ¤me,659935
Forst,Germany,Brandenburg,2925832
Forster,Australia,New South Wales,2166309
Fort AbbÄs,Pakistan,Punjab,1179223
Fort Beaufort,South Africa,Eastern Cape,1003953
Fort Bragg,United States,North Carolina,6941080
Fort Collins,United States,Colorado,5577147
Fort Dauphin,Madagascar,Anosy,1055433
Fort Dodge,United States,Iowa,4857486
Fort Erie,Canada,Ontario,5955815
Fort Gloster,India,West Bengal,1271871
Fort Hood,United States,Texas,7261291
Fort Hunt,United States,Virginia,4046704
Fort Lauderdale,United States,Florida,4155966
Fort Lee,United States,New Jersey,5098135
Fort Leonard Wood,United States,Missouri,7259265
Fort McMurray,Canada,Alberta,5955895
Fort Myers,United States,Florida,4155995
Fort Pierce,United States,Florida,4156018
Fort Portal,Uganda,Western Region,233476
Fort Smith,United States,Arkansas,4111410
Fort St. John,Canada,British Columbia,5955960
Fort Thomas,United States,Kentucky,4292071
Fort Walton Beach,United States,Florida,4156042
Fort Washington,United States,Maryland,4355355
Fort Wayne,United States,Indiana,4920423
Fort Worth,United States,Texas,4691930
Fortaleza,Brazil,CearÃ¡,3399415
FortÃ­n de las Flores,Mexico,Veracruz,3527596
Fort-de-France,Martinique,Martinique,3570675
Fortuna Foothills,United States,Arizona,5295143
Foshan,China,Guangdong,1811103
Foso,Ghana,Central,2300883
Fossano,Italy,Piedmont,3176639
Fos-sur-Mer,France,Provence-Alpes-CÃ´te d'Azur,3017651
Foster City,United States,California,5350159
FougÃ¨res,France,Brittany,3017609
Foumban,Cameroon,West,2231506
Foumbot,Cameroon,West,2231504
Fountain Hills,United States,Arizona,5295177
Fountain Valley,United States,California,5350207
Fountain,United States,Colorado,5422191
Fountainebleau,United States,Florida,4156091
Four Corners,United States,Florida,7259780
Four Corners,United States,Oregon,5727382
Foz do IguaÃ§u,Brazil,ParanÃ¡,3463030
FrÃ©jus,France,Provence-Alpes-CÃ´te d'Azur,3017253
FrÃ¶ndenberg,Germany,North Rhine-Westphalia,2924206
FrÃ½dek-MÃ­stek,Czech Republic,MoravskoslezskÃ½,3076127
Fraccionamiento Ciudad Olmeca,Mexico,Veracruz,8858119
Fraccionamiento Real Palmas,Mexico,Nuevo LeÃ³n,8858093
Fraijanes,Guatemala,Guatemala,3595714
Frameries,Belgium,Wallonia,2798023
Framingham Center,United States,Massachusetts,4937232
Framingham,United States,Massachusetts,4937230
Franca,Brazil,SÃ£o Paulo,3463011
Francavilla al Mare,Italy,Abruzzo,3176605
Francavilla Fontana,Italy,Apulia,3176603
Franceville,Gabon,Haut-OgoouÃ©,2400555
Francisco BeltrÃ£o,Brazil,ParanÃ¡,3462996
Francisco Morato,Brazil,SÃ£o Paulo,3462980
Francistown,Botswana,North East,933778
Franco da Rocha,Brazil,SÃ£o Paulo,3462964
Franconville,France,ÃŽle-de-France,3017341
Frankenberg,Germany,Hesse,2925629
Frankenberg,Germany,Saxony,2925630
Frankenthal,Germany,Rheinland-Pfalz,2925550
Frankfort,United States,Illinois,4893037
Frankfort,United States,Indiana,4920473
Frankfort,United States,Kentucky,4292188
Frankfurt (Oder),Germany,Brandenburg,2925535
Frankfurt am Main,Germany,Hesse,2925533
Franklin Park,United States,Illinois,4893070
Franklin Square,United States,New York,5117891
Franklin,United States,Massachusetts,4937276
Franklin,United States,Tennessee,4623560
Franklin,United States,Wisconsin,5253710
Frankston East,Australia,Victoria,2166143
Frankston South,Australia,Victoria,9972527
Frankston,Australia,Victoria,2166144
FranzÃ¶sisch Buchholz,Germany,Berlin,2942341
Frascati,Italy,Latium,3176589
Frattamaggiore,Italy,Campania,3176561
Frattaminore,Italy,Campania,3176560
Frauenfeld,Switzerland,Thurgau,2660727
Fray Bentos,Uruguay,RÃ­o Negro,3442568
Frechen,Germany,North Rhine-Westphalia,2925259
Fredericia,Denmark,South Denmark,2621951
Frederick,United States,Maryland,4355585
Frederickson,United States,Washington,5795011
Frederico Westphalen,Brazil,Rio Grande do Sul,3462956
Fredericton,Canada,New Brunswick,5957776
Frederiksberg,Denmark,Capital Region,2621942
Frederikshavn,Denmark,North Denmark,2621927
Fredrikstad,Norway,Ã˜stfold,3156529
Freeport,Bahamas,Freeport,3572375
Freeport,United States,Illinois,4893171
Freeport,United States,New York,5117949
Freetown,Sierra Leone,Western Area,2409306
Freguesia do Ribeirao da Ilha,Brazil,Santa Catarina,7874492
Freha,Algeria,Tizi Ouzou,2496241
Freiberg am Neckar,Germany,Baden-WÃ¼rttemberg,2925189
Freiberg,Germany,Saxony,2925192
Freiburg,Germany,Baden-WÃ¼rttemberg,2925177
Freilassing,Germany,Bavaria,2925080
Freising,Germany,Bavaria,2925034
Freital,Germany,Saxony,2925017
Fremantle,Australia,Western Australia,2071223
Fremont,United States,California,5350734
Fremont,United States,Nebraska,5068725
Fremont,United States,Ohio,5155207
French Rocks,India,Karnataka,1260553
Frenda,Algeria,Tiaret,2496232
